date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:51	130006/130006	---M--	200	added ('OK')	image/png	etag:%220d19f653a54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/image_2.png	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:44:53	60225/60225	---M--	200	added ('OK')	image/png	etag:%220b2956b3a54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image004_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image004_2.png	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:44:58	37684/37684	---M--	200	added ('OK')	image/png	etag:%220dfc66c3a54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image006_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image006_2.png	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:44:58	4287/4287	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:44:58%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Finstalling-websitepanel-standalone-package	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOne706.html	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:44:58	121598/121598	---M--	200	added ('OK')	image/png	etag:%2205833693a54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image002_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image002_2.png	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:45:01	46102/46102	---M--	200	added ('OK')	image/png	etag:%22039296f3a54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image008_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelStandalonePackage_DE86/clip_image008_2.png	(from http://localhost/installation-guide/installing-websitepanel-standalone-package)
12:45:02	18425/18425	---M--	200	added ('OK')	image/png	etag:%220fd01ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_8.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_8.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:03	33204/33204	---M--	200	added ('OK')	image/png	etag:%220e29e0ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_4.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:04	18161/18161	---M--	200	added ('OK')	image/png	etag:%2203c13ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_16.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_16.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:04	16378/16378	---M--	200	added ('OK')	image/png	etag:%22069324ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_14.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_14.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:06	11174/11174	---M--	200	added ('OK')	image/png	etag:%22096635ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_22.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_22.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:07	18800/18800	---M--	200	added ('OK')	image/png	etag:%22069324ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_18.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_18.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:07	16788/16788	---M--	200	added ('OK')	image/png	etag:%220c3946ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_24.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_24.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:07	9531/9531	---M--	200	added ('OK')	image/png	etag:%220c3946ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_26.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_26.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:10	15880/15880	---M--	200	added ('OK')	image/png	etag:%2204a28aab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_36.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_36.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:10	18434/18434	---M--	200	added ('OK')	image/png	etag:%2201df78ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_34.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_34.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:12	32007/32007	---M--	200	added ('OK')	image/png	etag:%220f0c57ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_28.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_28.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:12	13361/13361	---M--	200	added ('OK')	image/png	etag:%2204a28aab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_38.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_38.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:13	14997/14997	---M--	200	added ('OK')	image/png	etag:%2207759bab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_40.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_40.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:16	18409/18409	---M--	200	added ('OK')	image/png	etag:%220feeceab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_46.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_46.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:17	33976/33976	---M--	200	added ('OK')	image/png	etag:%220a48acab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_42.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_42.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:18	31934/31934	---M--	200	added ('OK')	image/png	etag:%220d1bbdab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_44.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_44.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:18	15975/15975	---M--	200	added ('OK')	image/png	etag:%220feeceab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_48.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_48.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:19	10591/10591	---M--	200	added ('OK')	image/png	etag:%220584f11ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_52.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_52.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:20	14245/14245	---M--	200	added ('OK')	image/png	etag:%2202b1e10ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_50.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_50.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:24	33266/33266	---M--	200	added ('OK')	image/png	etag:%220584f11ab56cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_54.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/image_54.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:24	31339/31339	---M--	200	added ('OK')	image/png	etag:%22056cc234d54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image002_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image002_2.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:25	32749/32749	---M--	200	added ('OK')	image/png	etag:%22056cc234d54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image004_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image004_2.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:25	4271/4271	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:24%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Finstalling-websitepanel-components	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnce19.html	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:25	14389/14389	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:25%20GMT	http://localhost/installation-guide/configuring-websitepanel-components-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/configuring-websitepanel-components-tr-TR.html	(from http://localhost/installation-guide/configuring-websitepanel-components)
12:45:29	17141/17141	---M--	200	added ('OK')	image/png	etag:%2207345bdac56cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_6.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_6.png	(from http://localhost/installation-guide/configuring-websitepanel-components)
12:45:32	36617/36617	---M--	200	added ('OK')	image/png	etag:%2207345bdac56cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_2.png	(from http://localhost/installation-guide/configuring-websitepanel-components)
12:45:32	45294/45294	---M--	200	added ('OK')	image/png	etag:%22083fd244d54cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image006_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingWebsitePanelComponentsOnebyOne_C06E/clip_image006_2.png	(from http://localhost/installation-guide/installing-websitepanel-components)
12:45:32	4273/4273	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:32%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Fconfiguring-websitepanel-components	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn9d20.html	(from http://localhost/installation-guide/configuring-websitepanel-components)
12:45:32	9223/9223	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:32%20GMT	http://localhost/installation-guide/upgrading-websitepanel-components-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/upgrading-websitepanel-components-tr-TR.html	(from http://localhost/installation-guide/upgrading-websitepanel-components)
12:45:34	5809/5809	---M--	200	added ('OK')	image/png	etag:%2209764c19256cb1:0%22	http://localhost/Media/WindowsLiveWriter/UpgradingWebsitePanelComponents_C12D/image_10.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/UpgradingWebsitePanelComponents_C12D/image_10.png	(from http://localhost/installation-guide/upgrading-websitepanel-components)
12:45:34	4269/4269	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:34%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Fupgrading-websitepanel-components	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn4513.html	(from http://localhost/installation-guide/upgrading-websitepanel-components)
12:45:34	35515/35515	---M--	200	added ('OK')	image/png	etag:%220a076beac56cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_8.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringWebsitePanelComponents_C0DC/image_8.png	(from http://localhost/installation-guide/configuring-websitepanel-components)
12:45:34	7185/7185	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:34%20GMT	http://localhost/installation-guide/uninstalling-websitepanel-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/uninstalling-websitepanel-tr-TR.html	(from http://localhost/installation-guide/uninstalling-websitepanel)
12:45:35	4253/4253	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:34%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Funinstalling-websitepanel	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn4f72.html	(from http://localhost/installation-guide/uninstalling-websitepanel)
12:45:35	16956/16956	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:45:35%20GMT	http://localhost/installation-guide/configuring-windows-2008-web-server-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/configuring-windows-2008-web-server-tr-TR.html	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:45:39	34959/34959	---M--	200	added ('OK')	image/png	etag:%2206a33c09256cb1:0%22	http://localhost/Media/WindowsLiveWriter/UpgradingWebsitePanelComponents_C12D/image_4.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/UpgradingWebsitePanelComponents_C12D/image_4.png	(from http://localhost/installation-guide/upgrading-websitepanel-components)
12:45:42	38985/38985	---M--	200	added ('OK')	image/png	etag:%220daffa77653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image018_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image018_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:45:47	47746/47746	---M--	200	added ('OK')	image/png	etag:%220731a97653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image020_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image020_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:45:59	144601/144601	---M--	200	added ('OK')	image/png	etag:%220adcea67653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image016_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image016_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:01	115605/115605	---M--	200	added ('OK')	image/png	etag:%2203462aa7653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image022_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image022_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:03	25772/25772	---M--	200	added ('OK')	image/png	etag:%2206193ab7653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image026_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image026_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:03	101114/101114	---M--	200	added ('OK')	image/png	etag:%2206193ab7653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image024_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image024_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:07	38617/38617	---M--	200	added ('OK')	image/png	etag:%2208ec4ac7653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image028_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image028_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:07	4273/4273	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:07%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Fconfiguring-windows-2008-web-server	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnf228.html	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:08	12833/12833	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:07%20GMT	http://localhost/installation-guide/configuring-windows-2003-web-server-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/configuring-windows-2003-web-server-tr-TR.html	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:14	61964/61964	---M--	200	added ('OK')	image/png	etag:%2201558b07653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image032_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image032_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:18	61827/61827	---M--	200	added ('OK')	image/png	etag:%220832c607553cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image016_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image016_2.png	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:18	25248/25248	---M--	200	added ('OK')	image/png	etag:%220b05d617553cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image018_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image018_2.png	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:20	102414/102414	---M--	200	added ('OK')	image/png	etag:%220bbf5ad7653cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image030_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2008_A8BB/clip_image030_2.png	(from http://localhost/installation-guide/configuring-windows-2008-web-server)
12:46:25	41039/41039	---M--	200	added ('OK')	image/png	etag:%220dd8e627553cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image020_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image020_2.png	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:25	4273/4273	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:25%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Fconfiguring-windows-2003-web-server	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOn590b.html	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:26	10274/10274	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:25%20GMT	http://localhost/installation-guide/configuring-sql-server-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/configuring-sql-server-tr-TR.html	(from http://localhost/installation-guide/configuring-SQL-server)
12:46:27	40671/40671	---M--	200	added ('OK')	image/png	etag:%22037f1647553cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image024_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image024_2.png	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:34	89169/89169	---M--	200	added ('OK')	image/png	etag:%220ac0637553cb1:0%22	http://localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image022_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/WindowsServer2003_A7DD/clip_image022_2.png	(from http://localhost/installation-guide/configuring-windows-2003-web-server)
12:46:36	56299/56299	---M--	200	added ('OK')	image/png	etag:%220e61c887753cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image004_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image004_2.png	(from http://localhost/installation-guide/configuring-SQL-server)
12:46:37	4247/4247	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:37%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Fconfiguring-SQL-server	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOnb612.html	(from http://localhost/installation-guide/configuring-SQL-server)
12:46:37	20608/20608	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:46:37%20GMT	http://localhost/installation-guide/installing-dns-service-tr-TR	C:/My%20Web%20Sites/something/localhost/installation-guide/installing-dns-service-tr-TR.html	(from http://localhost/installation-guide/installing-dns-service)
12:46:40	81912/81912	---M--	200	added ('OK')	image/png	etag:%220b9eb867753cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image002_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image002_2.png	(from http://localhost/installation-guide/configuring-SQL-server)
12:46:49	66332/66332	---M--	200	added ('OK')	image/png	etag:%2207f45437853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image002_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image002_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:46:49	91264/91264	---M--	200	added ('OK')	image/png	etag:%220134e897753cb1:0%22	http://localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image006_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/ConfiguringSQLServer_AB8B/clip_image006_2.png	(from http://localhost/installation-guide/configuring-SQL-server)
12:46:50	61323/61323	---M--	200	added ('OK')	image/png	etag:%220ac76447853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image004_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image004_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:46:56	37159/37159	---M--	200	added ('OK')	image/png	etag:%22033a487853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image010_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image010_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:03	88363/88363	---M--	200	added ('OK')	image/png	etag:%2206d9467853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image008_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image008_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:05	53487/53487	---M--	200	added ('OK')	image/png	etag:%220603b497853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image012_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image012_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:12	141820/141820	---M--	200	added ('OK')	image/png	etag:%220d9a7457853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image006_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image006_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:13	58745/58745	---M--	200	added ('OK')	image/png	etag:%2208d6c4a7853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image014_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image014_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:14	55440/55440	---M--	200	added ('OK')	image/png	etag:%220ba9d4b7853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image016_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image016_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:19	47631/47631	---M--	200	added ('OK')	image/png	etag:%220e7ce4c7853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image018_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image018_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:22	57719/57719	---M--	200	added ('OK')	image/png	etag:%2201404e7853cb1:0%22	http://localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image020_2.png	C:/My%20Web%20Sites/something/localhost/Media/WindowsLiveWriter/InstallingDNSService_ACC6/clip_image020_2.png	(from http://localhost/installation-guide/installing-dns-service)
12:47:23	4247/4247	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202013%2018:47:23%20GMT	http://localhost/Users/Account/LogOn?ReturnUrl=%2Finstallation-guide%2Finstalling-dns-service	C:/My%20Web%20Sites/something/localhost/Users/Account/LogOncd6f.html	(from http://localhost/installation-guide/installing-dns-service)
